NewMood_dailyMean,_date,NumPosts
Calm,2017-06-18,260
Caring,2017-06-18,75
Confused,2017-06-18,221
Encouraged,2017-06-18,47
Exhausted,2017-06-18,188
Frustrated,2017-06-18,139
Happy,2017-06-18,183
Heartbroken,2017-06-18,415
Insecure,2017-06-18,157
Irritated,2017-06-18,81
Jealous,2017-06-18,15
Numb,2017-06-18,208
Positive,2017-06-18,188
Relaxed,2017-06-18,86
Sad,2017-06-18,868
Sick,2017-06-18,48
Surprised,2017-06-18,13
Worried,2017-06-18,79
Afraid,2017-06-19,148
Amused,2017-06-19,236
Angry,2017-06-19,79
Annoyed,2017-06-19,135
Astonished,2017-06-19,12
Calm,2017-06-19,244
Caring,2017-06-19,63
Confused,2017-06-19,217
Encouraged,2017-06-19,35
Exhausted,2017-06-19,243
Frustrated,2017-06-19,145
Happy,2017-06-19,137
Heartbroken,2017-06-19,422
Insecure,2017-06-19,173
Irritated,2017-06-19,74
Jealous,2017-06-19,8
Numb,2017-06-19,173
Proud,2017-06-19,41
Sad,2017-06-19,820
Stressed,2017-06-19,117
Surprised,2017-06-19,16
NULL,2017-06-19,0
Amazed,2017-06-19,22
Anxious,2017-06-19,203
Chilled,2017-06-19,134
Embarrassed,2017-06-19,42
Excited,2017-06-19,54
Furious,2017-06-19,44
Hungry,2017-06-19,40
Inspired,2017-06-19,98
Lonely,2017-06-19,472
Loving,2017-06-19,88
Meh,2017-06-19,431
Nervous,2017-06-19,116
Playful,2017-06-19,88
Positive,2017-06-19,222
Relaxed,2017-06-19,97
Relieved,2017-06-19,37
Shocked,2017-06-19,32
Sick,2017-06-19,57
Supportive,2017-06-19,152
Tired,2017-06-19,392
Worried,2017-06-19,86
NULL,2017-06-20,0
Amazed,2017-06-20,26
Amused,2017-06-20,191
Annoyed,2017-06-20,136
Anxious,2017-06-20,190
Astonished,2017-06-20,11
Chilled,2017-06-20,145
Embarrassed,2017-06-20,33
Excited,2017-06-20,58
Furious,2017-06-20,29
Happy,2017-06-20,138
Heartbroken,2017-06-20,394
Hungry,2017-06-20,41
Insecure,2017-06-20,173
Lonely,2017-06-20,465
Loving,2017-06-20,79
Meh,2017-06-20,385
Nervous,2017-06-20,95
Positive,2017-06-20,234
Relaxed,2017-06-20,87
Relieved,2017-06-20,29
Sad,2017-06-20,721
Sick,2017-06-20,47
Supportive,2017-06-20,156
Worried,2017-06-20,90
Afraid,2017-06-20,153
Angry,2017-06-20,65
Calm,2017-06-20,235
Caring,2017-06-20,71
Confused,2017-06-20,213
Encouraged,2017-06-20,44
Exhausted,2017-06-20,204
Frustrated,2017-06-20,141
Inspired,2017-06-20,105
Irritated,2017-06-20,63
Jealous,2017-06-20,16
Numb,2017-06-20,156
Playful,2017-06-20,83
Proud,2017-06-20,39
Shocked,2017-06-20,35
Stressed,2017-06-20,95
Surprised,2017-06-20,20
Tired,2017-06-20,379
NULL,2017-06-21,0
Angry,2017-06-21,56
Caring,2017-06-21,69
Chilled,2017-06-21,136
Confused,2017-06-21,220
Excited,2017-06-21,72
Frustrated,2017-06-21,112
Furious,2017-06-21,30
Hungry,2017-06-21,42
Inspired,2017-06-21,96
Irritated,2017-06-21,57
Meh,2017-06-21,367
Nervous,2017-06-21,107
Playful,2017-06-21,88
Proud,2017-06-21,40
Shocked,2017-06-21,28
Stressed,2017-06-21,68
Supportive,2017-06-21,158
Surprised,2017-06-21,23
Tired,2017-06-21,356
Afraid,2017-06-21,137
Amazed,2017-06-21,22
Amused,2017-06-21,162
Annoyed,2017-06-21,125
Anxious,2017-06-21,222
Astonished,2017-06-21,16
Calm,2017-06-21,229
Embarrassed,2017-06-21,49
Encouraged,2017-06-21,25
Exhausted,2017-06-21,243
Happy,2017-06-21,135
Heartbroken,2017-06-21,359
Insecure,2017-06-21,209
Jealous,2017-06-21,14
Lonely,2017-06-21,475
Loving,2017-06-21,77
Numb,2017-06-21,165
Positive,2017-06-21,215
Relaxed,2017-06-21,96
Relieved,2017-06-21,24
Sad,2017-06-21,733
Sick,2017-06-21,70
Worried,2017-06-21,74
Afraid,2017-06-22,131
Amused,2017-06-22,143
Annoyed,2017-06-22,114
Anxious,2017-06-22,223
Astonished,2017-06-22,14
Calm,2017-06-22,220
Caring,2017-06-22,65
Embarrassed,2017-06-22,30
Encouraged,2017-06-22,34
Exhausted,2017-06-22,178
Frustrated,2017-06-22,112
Happy,2017-06-22,99
Heartbroken,2017-06-22,345
Insecure,2017-06-22,201
Jealous,2017-06-22,7
Loving,2017-06-22,72
Numb,2017-06-22,142
Positive,2017-06-22,190
Relaxed,2017-06-22,103
Sad,2017-06-22,728
Sick,2017-06-22,58
Surprised,2017-06-22,22
Worried,2017-06-22,76
NULL,2017-06-22,0
Amazed,2017-06-22,27
Angry,2017-06-22,53
Chilled,2017-06-22,149
Confused,2017-06-22,218
Excited,2017-06-22,54
Furious,2017-06-22,34
Hungry,2017-06-22,33
Inspired,2017-06-22,82
Irritated,2017-06-22,56
Lonely,2017-06-22,445
Meh,2017-06-22,334
Nervous,2017-06-22,105
Playful,2017-06-22,51
Proud,2017-06-22,47
Relieved,2017-06-22,27
Shocked,2017-06-22,24
Stressed,2017-06-22,78
Supportive,2017-06-22,147
Tired,2017-06-22,312
NULL,2017-06-23,0
Amazed,2017-06-23,21
Anxious,2017-06-23,201
Chilled,2017-06-23,112
Embarrassed,2017-06-23,37
Excited,2017-06-23,62
Furious,2017-06-23,27
Hungry,2017-06-23,30
Inspired,2017-06-23,99
Lonely,2017-06-23,421
Loving,2017-06-23,94
Meh,2017-06-23,395
Nervous,2017-06-23,92
Playful,2017-06-23,80
Proud,2017-06-23,35
Relaxed,2017-06-23,94
Relieved,2017-06-23,30
Shocked,2017-06-23,22
Sick,2017-06-23,48
Supportive,2017-06-23,151
Tired,2017-06-23,349
Worried,2017-06-23,73
Afraid,2017-06-23,135
Amused,2017-06-23,147
Angry,2017-06-23,49
Annoyed,2017-06-23,108
Astonished,2017-06-23,13
Calm,2017-06-23,214
Caring,2017-06-23,46
Confused,2017-06-23,164
Encouraged,2017-06-23,36
Exhausted,2017-06-23,203
Frustrated,2017-06-23,114
Happy,2017-06-23,130
Heartbroken,2017-06-23,390
Insecure,2017-06-23,151
Irritated,2017-06-23,53
Jealous,2017-06-23,9
Numb,2017-06-23,153
Positive,2017-06-23,171
Sad,2017-06-23,702
Stressed,2017-06-23,80
Surprised,2017-06-23,15
Afraid,2017-06-24,122
Angry,2017-06-24,55
Annoyed,2017-06-24,117
Astonished,2017-06-24,11
Calm,2017-06-24,226
Caring,2017-06-24,71
Confused,2017-06-24,207
Encouraged,2017-06-24,38
Exhausted,2017-06-24,167
Frustrated,2017-06-24,142
Heartbroken,2017-06-24,366
Inspired,2017-06-24,99
Irritated,2017-06-24,54
Jealous,2017-06-24,12
Numb,2017-06-24,155
Proud,2017-06-24,64
Shocked,2017-06-24,29
Stressed,2017-06-24,70
Surprised,2017-06-24,12
Tired,2017-06-24,333
NULL,2017-06-24,0
Amazed,2017-06-24,19
Amused,2017-06-24,151
Anxious,2017-06-24,182
Chilled,2017-06-24,132
Embarrassed,2017-06-24,52
Excited,2017-06-24,59
Furious,2017-06-24,37
Happy,2017-06-24,157
Hungry,2017-06-24,27
Insecure,2017-06-24,171
Lonely,2017-06-24,453
Loving,2017-06-24,90
Meh,2017-06-24,371
Nervous,2017-06-24,83
Playful,2017-06-24,46
Positive,2017-06-24,252
Relaxed,2017-06-24,83
Relieved,2017-06-24,30
Sad,2017-06-24,709
Sick,2017-06-24,49
Supportive,2017-06-24,160
Worried,2017-06-24,78
Afraid,2017-06-25,125
Amazed,2017-06-25,27
Amused,2017-06-25,176
Annoyed,2017-06-25,103
Anxious,2017-06-25,173
Astonished,2017-06-25,12
Calm,2017-06-25,252
Embarrassed,2017-06-25,40
Encouraged,2017-06-25,48
Happy,2017-06-25,194
Heartbroken,2017-06-25,395
Insecure,2017-06-25,172
Jealous,2017-06-25,8
Lonely,2017-06-25,452
Loving,2017-06-25,80
Numb,2017-06-25,155
Positive,2017-06-25,237
Relaxed,2017-06-25,90
Relieved,2017-06-25,26
Sad,2017-06-25,739
Sick,2017-06-25,42
Worried,2017-06-25,82
NULL,2017-06-25,0
Angry,2017-06-25,58
Caring,2017-06-25,57
Chilled,2017-06-25,140
Confused,2017-06-25,213
Excited,2017-06-25,71
Exhausted,2017-06-25,262
Frustrated,2017-06-25,109
Furious,2017-06-25,27
Hungry,2017-06-25,33
Inspired,2017-06-25,79
Irritated,2017-06-25,56
Meh,2017-06-25,330
Nervous,2017-06-25,104
Playful,2017-06-25,82
Proud,2017-06-25,37
Shocked,2017-06-25,31
Stressed,2017-06-25,57
Supportive,2017-06-25,162
Surprised,2017-06-25,18
Tired,2017-06-25,322
NULL,2017-06-26,0
Amazed,2017-06-26,22
Angry,2017-06-26,52
Chilled,2017-06-26,176
Confused,2017-06-26,199
Excited,2017-06-26,51
Furious,2017-06-26,26
Hungry,2017-06-26,30
Inspired,2017-06-26,86
Irritated,2017-06-26,51
Meh,2017-06-26,392
Nervous,2017-06-26,90
Playful,2017-06-26,54
Proud,2017-06-26,48
Relieved,2017-06-26,26
Shocked,2017-06-26,32
Stressed,2017-06-26,78
Supportive,2017-06-26,173
Tired,2017-06-26,379
Afraid,2017-06-26,140
Amused,2017-06-26,183
Annoyed,2017-06-26,113
Anxious,2017-06-26,214
Astonished,2017-06-26,10
Calm,2017-06-26,279
Caring,2017-06-26,58
Embarrassed,2017-06-26,47
Encouraged,2017-06-26,24
Exhausted,2017-06-26,234
Frustrated,2017-06-26,105
Happy,2017-06-26,204
Heartbroken,2017-06-26,404
Insecure,2017-06-26,161
Jealous,2017-06-26,9
Lonely,2017-06-26,530
Loving,2017-06-26,94
Numb,2017-06-26,155
Positive,2017-06-26,205
Relaxed,2017-06-26,94
Sad,2017-06-26,668
Sick,2017-06-26,46
Surprised,2017-06-26,15
Worried,2017-06-26,84
Afraid,2017-06-27,144
Amused,2017-06-27,201
Angry,2017-06-27,54
Annoyed,2017-06-27,113
Astonished,2017-06-27,6
Calm,2017-06-27,253
Caring,2017-06-27,64
Confused,2017-06-27,223
Encouraged,2017-06-27,41
Exhausted,2017-06-27,173
Frustrated,2017-06-27,128
Happy,2017-06-27,167
Heartbroken,2017-06-27,376
Insecure,2017-06-27,161
Irritated,2017-06-27,53
Jealous,2017-06-27,2
Numb,2017-06-27,192
Positive,2017-06-27,198
Sad,2017-06-27,737
Stressed,2017-06-27,89
Surprised,2017-06-27,18
NULL,2017-06-27,0
Amazed,2017-06-27,20
Anxious,2017-06-27,237
Chilled,2017-06-27,141
Embarrassed,2017-06-27,46
Excited,2017-06-27,72
Furious,2017-06-27,27
Hungry,2017-06-27,39
Inspired,2017-06-27,91
Lonely,2017-06-27,493
Loving,2017-06-27,77
Meh,2017-06-27,349
Nervous,2017-06-27,99
Playful,2017-06-27,70
Proud,2017-06-27,48
Relaxed,2017-06-27,73
Relieved,2017-06-27,25
Shocked,2017-06-27,23
Sick,2017-06-27,42
Supportive,2017-06-27,161
Tired,2017-06-27,336
Worried,2017-06-27,87
NULL,2017-06-28,0
Amazed,2017-06-28,25
Amused,2017-06-28,201
Anxious,2017-06-28,231
Chilled,2017-06-28,156
Embarrassed,2017-06-28,40
Excited,2017-06-28,45
Furious,2017-06-28,27
Happy,2017-06-28,179
Hungry,2017-06-28,50
Insecure,2017-06-28,163
Lonely,2017-06-28,455
Loving,2017-06-28,67
Meh,2017-06-28,406
Nervous,2017-06-28,95
Playful,2017-06-28,53
Positive,2017-06-28,198
Relaxed,2017-06-28,80
Relieved,2017-06-28,24
Sad,2017-06-28,669
Shocked,2017-06-28,22
Sick,2017-06-28,44
Supportive,2017-06-28,166
Tired,2017-06-28,337
Worried,2017-06-28,83
Afraid,2017-06-28,167
Angry,2017-06-28,56
Annoyed,2017-06-28,99
Astonished,2017-06-28,12
Calm,2017-06-28,222
Caring,2017-06-28,47
Confused,2017-06-28,190
Encouraged,2017-06-28,46
Exhausted,2017-06-28,187
Frustrated,2017-06-28,116
Heartbroken,2017-06-28,401
Inspired,2017-06-28,138
Irritated,2017-06-28,56
Jealous,2017-06-28,9
Numb,2017-06-28,166
Proud,2017-06-28,39
Stressed,2017-06-28,71
Surprised,2017-06-28,18
NULL,2017-06-29,0
Angry,2017-06-29,64
Caring,2017-06-29,65
Chilled,2017-06-29,136
Confused,2017-06-29,188
Encouraged,2017-06-29,23
Excited,2017-06-29,54
Exhausted,2017-06-29,207
Frustrated,2017-06-29,110
Furious,2017-06-29,39
Inspired,2017-06-29,96
Irritated,2017-06-29,48
Meh,2017-06-29,377
Numb,2017-06-29,176
Playful,2017-06-29,63
Proud,2017-06-29,56
Shocked,2017-06-29,22
Stressed,2017-06-29,67
Supportive,2017-06-29,148
Surprised,2017-06-29,24
Tired,2017-06-29,330
Afraid,2017-06-29,155
Amazed,2017-06-29,20
Amused,2017-06-29,211
Annoyed,2017-06-29,101
Anxious,2017-06-29,218
Astonished,2017-06-29,12
Calm,2017-06-29,226
Embarrassed,2017-06-29,48
Happy,2017-06-29,181
Heartbroken,2017-06-29,441
Hungry,2017-06-29,29
Insecure,2017-06-29,171
Jealous,2017-06-29,11
Lonely,2017-06-29,471
Loving,2017-06-29,76
Nervous,2017-06-29,101
Positive,2017-06-29,168
Relaxed,2017-06-29,87
Relieved,2017-06-29,22
Sad,2017-06-29,754
Sick,2017-06-29,52
Worried,2017-06-29,66
Afraid,2017-06-30,139
Amused,2017-06-30,175
Annoyed,2017-06-30,95
Anxious,2017-06-30,185
Astonished,2017-06-30,11
Calm,2017-06-30,228
Caring,2017-06-30,58
Embarrassed,2017-06-30,27
Encouraged,2017-06-30,39
Exhausted,2017-06-30,184
Happy,2017-06-30,182
Heartbroken,2017-06-30,340
Insecure,2017-06-30,164
Jealous,2017-06-30,8
Lonely,2017-06-30,463
Loving,2017-06-30,84
Numb,2017-06-30,166
Positive,2017-06-30,191
Relaxed,2017-06-30,93
Sad,2017-06-30,682
Sick,2017-06-30,45
Surprised,2017-06-30,17
Worried,2017-06-30,67
NULL,2017-06-30,0
Amazed,2017-06-30,20
Angry,2017-06-30,56
Chilled,2017-06-30,146
Confused,2017-06-30,182
Excited,2017-06-30,82
Frustrated,2017-06-30,105
Furious,2017-06-30,18
Hungry,2017-06-30,32
Inspired,2017-06-30,96
Irritated,2017-06-30,52
Meh,2017-06-30,370
Nervous,2017-06-30,90
Playful,2017-06-30,69
Proud,2017-06-30,40
Relieved,2017-06-30,29
Shocked,2017-06-30,25
Stressed,2017-06-30,56
Supportive,2017-06-30,129
Tired,2017-06-30,304
NULL,2017-07-01,0
Amazed,2017-07-01,21
Anxious,2017-07-01,185
Chilled,2017-07-01,149
Embarrassed,2017-07-01,52
Excited,2017-07-01,50
Furious,2017-07-01,32
Hungry,2017-07-01,18
Inspired,2017-07-01,90
Lonely,2017-07-01,490
Loving,2017-07-01,77
Meh,2017-07-01,387
Nervous,2017-07-01,100
Playful,2017-07-01,77
Proud,2017-07-01,34
Relaxed,2017-07-01,79
Relieved,2017-07-01,23
Shocked,2017-07-01,19
Supportive,2017-07-01,135
Tired,2017-07-01,302
Afraid,2017-07-01,130
Amused,2017-07-01,167
Angry,2017-07-01,53
Annoyed,2017-07-01,120
Astonished,2017-07-01,10
Calm,2017-07-01,195
Caring,2017-07-01,52
Confused,2017-07-01,185
Encouraged,2017-07-01,35
Exhausted,2017-07-01,189
Frustrated,2017-07-01,106
Happy,2017-07-01,138
Heartbroken,2017-07-01,337
Insecure,2017-07-01,174
Irritated,2017-07-01,55
Jealous,2017-07-01,7
Numb,2017-07-01,149
Positive,2017-07-01,163
Sad,2017-07-01,724
Sick,2017-07-01,45
Stressed,2017-07-01,57
Surprised,2017-07-01,16
Worried,2017-07-01,59
Afraid,2017-07-02,144
Angry,2017-07-02,53
Annoyed,2017-07-02,112
Astonished,2017-07-02,10
Calm,2017-07-02,217
Caring,2017-07-02,37
Confused,2017-07-02,176
Encouraged,2017-07-02,32
Exhausted,2017-07-02,227
Frustrated,2017-07-02,109
Heartbroken,2017-07-02,365
Inspired,2017-07-02,96
Irritated,2017-07-02,61
Jealous,2017-07-02,8
Numb,2017-07-02,162
Proud,2017-07-02,44
Sad,2017-07-02,708
Stressed,2017-07-02,69
Surprised,2017-07-02,16
NULL,2017-07-02,0
Amazed,2017-07-02,25
Amused,2017-07-02,141
Anxious,2017-07-02,182
Chilled,2017-07-02,146
Embarrassed,2017-07-02,61
Excited,2017-07-02,45
Furious,2017-07-02,28
Happy,2017-07-02,107
Hungry,2017-07-02,28
Insecure,2017-07-02,167
Lonely,2017-07-02,462
Loving,2017-07-02,86
Meh,2017-07-02,388
Nervous,2017-07-02,84
Playful,2017-07-02,90
Positive,2017-07-02,211
Relaxed,2017-07-02,70
Relieved,2017-07-02,21
Shocked,2017-07-02,37
Sick,2017-07-02,48
Supportive,2017-07-02,138
Tired,2017-07-02,330
Worried,2017-07-02,71
Afraid,2017-07-03,139
Amazed,2017-07-03,16
Amused,2017-07-03,157
Annoyed,2017-07-03,103
Anxious,2017-07-03,207
Astonished,2017-07-03,7
Embarrassed,2017-07-03,51
Furious,2017-07-03,25
Happy,2017-07-03,113
Heartbroken,2017-07-03,358
Hungry,2017-07-03,34
Insecure,2017-07-03,177
Jealous,2017-07-03,8
Lonely,2017-07-03,429
Loving,2017-07-03,78
Nervous,2017-07-03,93
Positive,2017-07-03,202
Relaxed,2017-07-03,70
Relieved,2017-07-03,25
Sad,2017-07-03,676
Sick,2017-07-03,51
Worried,2017-07-03,62
NULL,2017-07-03,0
Angry,2017-07-03,37
Calm,2017-07-03,218
Caring,2017-07-03,60
Chilled,2017-07-03,118
Confused,2017-07-03,151
Encouraged,2017-07-03,26
Excited,2017-07-03,54
Exhausted,2017-07-03,235
Frustrated,2017-07-03,103
Inspired,2017-07-03,77
Irritated,2017-07-03,46
Meh,2017-07-03,348
Numb,2017-07-03,139
Playful,2017-07-03,81
Proud,2017-07-03,40
Shocked,2017-07-03,33
Stressed,2017-07-03,69
Supportive,2017-07-03,125
Surprised,2017-07-03,14
Tired,2017-07-03,302
NULL,2017-07-04,0
Amazed,2017-07-04,15
Angry,2017-07-04,52
Caring,2017-07-04,34
Chilled,2017-07-04,152
Confused,2017-07-04,185
Excited,2017-07-04,55
Frustrated,2017-07-04,87
Furious,2017-07-04,23
Hungry,2017-07-04,24
Inspired,2017-07-04,81
Irritated,2017-07-04,46
Meh,2017-07-04,389
Nervous,2017-07-04,79
Playful,2017-07-04,72
Proud,2017-07-04,59
Shocked,2017-07-04,22
Stressed,2017-07-04,60
Supportive,2017-07-04,123
Tired,2017-07-04,315
Afraid,2017-07-04,143
Amused,2017-07-04,156
Annoyed,2017-07-04,102
Anxious,2017-07-04,173
Astonished,2017-07-04,5
Calm,2017-07-04,252
Embarrassed,2017-07-04,38
Encouraged,2017-07-04,30
Exhausted,2017-07-04,201
Happy,2017-07-04,126
Heartbroken,2017-07-04,327
Insecure,2017-07-04,179
Jealous,2017-07-04,2
Lonely,2017-07-04,375
Loving,2017-07-04,75
Numb,2017-07-04,166
Positive,2017-07-04,175
Relaxed,2017-07-04,76
Relieved,2017-07-04,30
Sad,2017-07-04,665
Sick,2017-07-04,50
Surprised,2017-07-04,17
Worried,2017-07-04,71
Afraid,2017-07-05,124
Amused,2017-07-05,164
Angry,2017-07-05,42
Annoyed,2017-07-05,102
Astonished,2017-07-05,6
Calm,2017-07-05,201
Caring,2017-07-05,66
Confused,2017-07-05,174
Encouraged,2017-07-05,31
Exhausted,2017-07-05,231
Frustrated,2017-07-05,102
Happy,2017-07-05,130
Heartbroken,2017-07-05,338
Insecure,2017-07-05,163
Irritated,2017-07-05,70
Jealous,2017-07-05,16
Numb,2017-07-05,132
Positive,2017-07-05,181
Sad,2017-07-05,680
Sick,2017-07-05,44
Stressed,2017-07-05,67
Surprised,2017-07-05,13
Worried,2017-07-05,66
NULL,2017-07-05,0
Amazed,2017-07-05,23
Anxious,2017-07-05,213
Chilled,2017-07-05,120
Embarrassed,2017-07-05,40
Excited,2017-07-05,68
Furious,2017-07-05,36
Hungry,2017-07-05,42
Inspired,2017-07-05,91
Lonely,2017-07-05,473
Loving,2017-07-05,88
Meh,2017-07-05,327
Nervous,2017-07-05,78
Playful,2017-07-05,48
Proud,2017-07-05,38
Relaxed,2017-07-05,69
Relieved,2017-07-05,26
Shocked,2017-07-05,26
Supportive,2017-07-05,102
Tired,2017-07-05,316
NULL,2017-07-06,0
Amazed,2017-07-06,22
Amused,2017-07-06,162
Anxious,2017-07-06,200
Chilled,2017-07-06,128
Embarrassed,2017-07-06,32
Excited,2017-07-06,62
Furious,2017-07-06,25
Hungry,2017-07-06,36
Insecure,2017-07-06,151
Lonely,2017-07-06,428
Loving,2017-07-06,80
Meh,2017-07-06,341
Nervous,2017-07-06,76
Playful,2017-07-06,59
Positive,2017-07-06,165
Relaxed,2017-07-06,74
Relieved,2017-07-06,23
Shocked,2017-07-06,27
Sick,2017-07-06,44
Supportive,2017-07-06,128
Tired,2017-07-06,303
Worried,2017-07-06,76
Afraid,2017-07-06,117
Angry,2017-07-06,50
Annoyed,2017-07-06,98
Astonished,2017-07-06,15
Calm,2017-07-06,237
Caring,2017-07-06,57
Confused,2017-07-06,144
Encouraged,2017-07-06,35
Exhausted,2017-07-06,227
Frustrated,2017-07-06,100
Happy,2017-07-06,121
Heartbroken,2017-07-06,357
Inspired,2017-07-06,83
Irritated,2017-07-06,61
Jealous,2017-07-06,10
Numb,2017-07-06,176
Proud,2017-07-06,59
Sad,2017-07-06,701
Stressed,2017-07-06,60
Surprised,2017-07-06,13
NULL,2017-07-07,0
Afraid,2017-07-07,144
Angry,2017-07-07,51
Calm,2017-07-07,217
Caring,2017-07-07,38
Chilled,2017-07-07,134
Confused,2017-07-07,180
Encouraged,2017-07-07,29
Excited,2017-07-07,55
Exhausted,2017-07-07,209
Frustrated,2017-07-07,112
Inspired,2017-07-07,112
Irritated,2017-07-07,53
Jealous,2017-07-07,15
Meh,2017-07-07,372
Numb,2017-07-07,145
Playful,2017-07-07,60
Proud,2017-07-07,49
Shocked,2017-07-07,27
Stressed,2017-07-07,77
Surprised,2017-07-07,16
Tired,2017-07-07,356
Amazed,2017-07-07,22
Amused,2017-07-07,148
Annoyed,2017-07-07,121
Anxious,2017-07-07,214
Astonished,2017-07-07,11
Embarrassed,2017-07-07,40
Furious,2017-07-07,33
Happy,2017-07-07,134
Heartbroken,2017-07-07,366
Hungry,2017-07-07,31
Insecure,2017-07-07,151
Lonely,2017-07-07,448
Loving,2017-07-07,70
Nervous,2017-07-07,75
Positive,2017-07-07,222
Relaxed,2017-07-07,87
Relieved,2017-07-07,23
Sad,2017-07-07,740
Sick,2017-07-07,30
Supportive,2017-07-07,115
Worried,2017-07-07,66
Afraid,2017-07-08,117
Amazed,2017-07-08,19
Amused,2017-07-08,158
Annoyed,2017-07-08,79
Anxious,2017-07-08,213
Astonished,2017-07-08,9
Calm,2017-07-08,199
Embarrassed,2017-07-08,54
Encouraged,2017-07-08,41
Exhausted,2017-07-08,194
Happy,2017-07-08,157
Heartbroken,2017-07-08,367
Insecure,2017-07-08,171
Jealous,2017-07-08,13
Lonely,2017-07-08,440
Loving,2017-07-08,92
Numb,2017-07-08,185
Positive,2017-07-08,235
Relaxed,2017-07-08,61
Relieved,2017-07-08,12
Sad,2017-07-08,684
Sick,2017-07-08,37
Surprised,2017-07-08,16
Worried,2017-07-08,63
NULL,2017-07-08,0
Angry,2017-07-08,45
Caring,2017-07-08,54
Chilled,2017-07-08,120
Confused,2017-07-08,192
Excited,2017-07-08,41
Frustrated,2017-07-08,90
Furious,2017-07-08,41
Hungry,2017-07-08,24
Inspired,2017-07-08,83
Irritated,2017-07-08,64
Meh,2017-07-08,373
Nervous,2017-07-08,77
Playful,2017-07-08,53
Proud,2017-07-08,62
Shocked,2017-07-08,25
Stressed,2017-07-08,58
Supportive,2017-07-08,147
Tired,2017-07-08,329
NULL,2017-07-09,0
Amazed,2017-07-09,15
Angry,2017-07-09,62
Anxious,2017-07-09,192
Chilled,2017-07-09,126
Embarrassed,2017-07-09,43
Excited,2017-07-09,68
Furious,2017-07-09,29
Hungry,2017-07-09,24
Inspired,2017-07-09,101
Lonely,2017-07-09,461
Loving,2017-07-09,85
Meh,2017-07-09,364
Nervous,2017-07-09,72
Playful,2017-07-09,73
Proud,2017-07-09,36
Relaxed,2017-07-09,70
Relieved,2017-07-09,19
Shocked,2017-07-09,30
Stressed,2017-07-09,78
Supportive,2017-07-09,154
Tired,2017-07-09,367
Afraid,2017-07-09,132
Amused,2017-07-09,264
Annoyed,2017-07-09,110
Astonished,2017-07-09,7
Calm,2017-07-09,222
Caring,2017-07-09,48
Confused,2017-07-09,172
Encouraged,2017-07-09,43
Exhausted,2017-07-09,220
Frustrated,2017-07-09,106
Happy,2017-07-09,149
Heartbroken,2017-07-09,374
Insecure,2017-07-09,202
Irritated,2017-07-09,51
Jealous,2017-07-09,10
Numb,2017-07-09,173
Positive,2017-07-09,187
Sad,2017-07-09,736
Sick,2017-07-09,46
Surprised,2017-07-09,11
Worried,2017-07-09,75
Afraid,2017-07-10,138
Angry,2017-07-10,62
Annoyed,2017-07-10,115
Astonished,2017-07-10,8
Calm,2017-07-10,234
Caring,2017-07-10,53
Confused,2017-07-10,183
Encouraged,2017-07-10,35
Exhausted,2017-07-10,227
Frustrated,2017-07-10,108
Happy,2017-07-10,156
Heartbroken,2017-07-10,336
Irritated,2017-07-10,59
Jealous,2017-07-10,12
Numb,2017-07-10,156
Proud,2017-07-10,51
Sad,2017-07-10,743
Stressed,2017-07-10,77
Surprised,2017-07-10,12
NULL,2017-07-10,0
Amazed,2017-07-10,14
Amused,2017-07-10,243
Anxious,2017-07-10,222
Chilled,2017-07-10,121
Embarrassed,2017-07-10,40
Excited,2017-07-10,49
Furious,2017-07-10,37
Hungry,2017-07-10,27
Insecure,2017-07-10,191
Inspired,2017-07-10,99
Lonely,2017-07-10,409
Loving,2017-07-10,75
Meh,2017-07-10,387
Nervous,2017-07-10,87
Playful,2017-07-10,76
Positive,2017-07-10,227
Relaxed,2017-07-10,90
Relieved,2017-07-10,28
Shocked,2017-07-10,29
Sick,2017-07-10,40
Supportive,2017-07-10,155
Tired,2017-07-10,366
Worried,2017-07-10,63
Amazed,2017-07-11,23
Amused,2017-07-11,154
Annoyed,2017-07-11,102
Anxious,2017-07-11,209
Astonished,2017-07-11,7
Embarrassed,2017-07-11,30
Excited,2017-07-11,49
Furious,2017-07-11,33
Happy,2017-07-11,145
Heartbroken,2017-07-11,380
Hungry,2017-07-11,31
Insecure,2017-07-11,194
Lonely,2017-07-11,473
Loving,2017-07-11,80
Nervous,2017-07-11,84
Positive,2017-07-11,189
Relaxed,2017-07-11,76
Relieved,2017-07-11,28
Sad,2017-07-11,708
Sick,2017-07-11,51
Supportive,2017-07-11,176
Worried,2017-07-11,77
NULL,2017-07-11,0
Afraid,2017-07-11,137
Angry,2017-07-11,55
Calm,2017-07-11,214
Caring,2017-07-11,45
Chilled,2017-07-11,130
Confused,2017-07-11,179
Encouraged,2017-07-11,30
Exhausted,2017-07-11,230
Frustrated,2017-07-11,100
Inspired,2017-07-11,103
Irritated,2017-07-11,73
Jealous,2017-07-11,7
Meh,2017-07-11,406
Numb,2017-07-11,159
Playful,2017-07-11,73
Proud,2017-07-11,43
Shocked,2017-07-11,27
Stressed,2017-07-11,56
Surprised,2017-07-11,14
Tired,2017-07-11,301
NULL,2017-07-12,0
Angry,2017-07-12,47
Caring,2017-07-12,48
Chilled,2017-07-12,132
Confused,2017-07-12,191
Excited,2017-07-12,38
Frustrated,2017-07-12,106
Furious,2017-07-12,39
